"Nombre","Latitud","Longitud"
"GERARDO MURILLO (DR ATL)","20.593174000","-103.268039000"
"JOSE LUIS MARTINEZ RODRIGUEZ","20.587867700","-103.272646400"
"MARIA IZQUIERDO","20.604542400","-103.268649600"
"ANTONIO ACEVEDO ESCOBEDO","20.549694400","-103.435166700"
"COLEGIO DE BACHILLERES 13","20.680420000","-103.261640000"
"JALISCO","20.619520000","-103.234814000"
"BASILIO VADILLO","20.650367600","-103.250537500"
"GREGORIO TORRES QUINTERO","20.644308100","-103.250773000"
"J JESUS MARTINEZ DIAZ","20.657401000","-103.251864000"
"NARCISO MENDOZA","20.656798000","-103.252008000"
"TONALLAN","20.672341300","-103.258003000"
"MEXICO","20.675295900","-103.256234100"
"J JESUS SEZATE GARAY","20.682522300","-103.266117400"
"GABRIELA MISTRAL","20.648982900","-103.250720000"
"JUAN ESCUTIA","20.649204900","-103.251030800"
"COLEGIO DE BACHILLERES 1","20.651737000","-103.247634100"
"EMILIANO ZAPATA","20.593873700","-103.245608600"
"LUIS BARRAGAN","20.659207500","-103.239104400"
"MOCTEZUMA","20.616021800","-103.264976900"
"LAURA ROSALES ARREOLA","20.689209200","-103.263629600"
"AGUSTIN MELGAR","20.683830000","-103.263450000"
"JUAN ESCUTIA","20.684320000","-103.263500000"
"RAMON GARCIA RUIZ","20.663372000","-103.249721900"
"FERNANDO MONTES DE OCA","20.615286000","-103.271096500"
"BENITO JUAREZ","20.598180700","-103.252448500"
"SECUNDARIA FEDERAL 101","20.638086400","-103.277117800"
"MANUEL LOPEZ COTILLA","20.637708100","-103.277264500"
"ESCUELA SECUNDARIA TECNICA 85","20.629972100","-103.234586400"
"TLAMACHTILKALLI","20.595622600","-103.246252200"
"JUSTO SIERRA","20.599207000","-103.253186800"
"JAIME TORRES BODET","20.658565000","-103.262685300"
"NUNUTZI KIE","20.619376900","-103.274773000"
"SOR JUANA INES DE LA CRUZ","20.629409000","-103.283185200"
"AMADO NERVO","20.642374300","-103.253952800"
"JOSE MA MORELOS Y PAVON","20.650401200","-103.265777700"
"BENITO JUAREZ","20.597872200","-103.230453900"
"JUAN F SEVILLA","20.589619200","-103.235518000"
"ESTEFANIA CASTAÑEDA","20.664414500","-103.237036300"
"ATZIHUALPILLI","20.664359800","-103.237883300"
"FLORENTINO PAJARITO RAMOS","20.603015800","-103.252271500"
"QUETZALCOATL","20.630585100","-103.231634900"
"FRANCISCO GABILONDO SOLER","20.615431300","-103.264976300"
"MA TRINIDAD MARTINEZ YAÑEZ","20.632508600","-103.284062200"
"REPUBLICA MEXICANA","20.633590200","-103.283521900"
"TONALA","20.619392600","-103.239174300"
"EMILIANO ZAPATA","20.625230300","-103.265983100"
"ESCUELA SECUNDARIA TECNICA 139","20.624679800","-103.266148100"
"SEGISMUNDO FREUD","20.619961400","-103.267393900"
"ENRIQUE PESTALOZZI","20.625531700","-103.265937500"
"PEDRO BAUTISTA ARANA","20.644535000","-103.261850500"
"REVOLUCION MEXICANA","20.649245100","-103.264603600"
"ESCUELA SECUNDARIA TECNICA 46","20.655940000","-103.257709900"
"LAZARO CARDENAS DEL RIO","20.620226700","-103.247185300"
"BENITO JUAREZ","20.624016300","-103.236554000"
"IRENE ROBLEDO GARCIA","20.681291000","-103.238328100"
"FRANCISCO VILLA","20.618752000","-103.256266000"
"VICENTE SUAREZ","20.619003100","-103.256244900"
"CONALEP IDOLINA GAONA DE COSIO-TONALA","20.631679200","-103.278095100"
"CONCEPCION TREJO CONTRERAS","20.636698400","-103.265832000"
"BENITO JUAREZ","20.663680900","-103.250676100"
"ADOLFO LOPEZ MATEOS","20.619392000","-103.255070000"
"IDOLINA GAONA DE COSIO","20.631035600","-103.271160700"
"JOSE MARTI","20.603260700","-103.252598500"
"ALFREDO V BONFIL","20.631111400","-103.276714200"
"RAFAEL JIMENEZ","20.675231000","-103.244486500"
"MA GUADALUPE CASTANEDA TORRES","20.657567000","-103.262058900"
"CHAPULTEPEC","20.631549800","-103.240918300"
"FRANCISCO MARQUEZ","20.652905200","-103.267561000"
"JAIME TORRES BODET","20.673773800","-103.258121600"
"EMILIANO ZAPATA","20.676222300","-103.244186300"
"JUAN JOSE ARREOLA","20.673151100","-103.244734900"
"CUAUHTEMOC","20.671620800","-103.253340900"
"ANAHUAC","20.677994700","-103.262305900"
"JULIO VERNE","20.589465300","-103.235236900"
"DAVID ALFARO SIQUEIROS","20.653715800","-103.258510700"
"CRISTOBAL COLON","20.631523400","-103.248850400"
"CIHUALPILLI","20.623849200","-103.241458900"
"BASILIO VADILLO","20.658245000","-103.265383700"
"MEXICO","20.689366100","-103.268711400"
"JOSE MA MORELOS Y PAVON","20.629475000","-103.249549000"
"IDOLINA GAONA DE COSIO","20.636830100","-103.261152900"
"RAFAEL RAMIREZ","20.652395000","-103.254833100"
"RITA PEREZ DE MORENO","20.631182900","-103.254090800"
"MARIA MAGDALENA VIDAURRI","20.629840700","-103.253426100"
"SOR JUANA INES DE LA CRUZ","20.653551600","-103.256270100"
"TLAMATINI","20.635564900","-103.259741500"
"MANUEL CORREA COLORADO","20.636327600","-103.260256600"
"VALENTIN GOMEZ FARIAS","20.627028000","-103.264153900"
"AURORA SANCHEZ GUTIERREZ DE ROVELO","20.623015700","-103.256038100"
"JOSE CLEMENTE OROZCO","20.622464300","-103.256476400"
"CUAUHTEMOC","20.628882900","-103.268560900"
"MIGUEL ALEMAN VALDES","20.629813500","-103.259602100"
"NIÑOS HEROES","20.621675700","-103.266109200"
"PABLO MONCAYO","20.669950100","-103.259380000"
"EMILIANO ZAPATA","20.681126800","-103.239829200"
"JOSE MARTI","20.600190000","-103.243080000"
"MEXICO","20.599960000","-103.242670000"
"GABRIELA MISTRAL","20.670233900","-103.258978000"
"RICARDO FLORES MAGON","20.621953000","-103.251044300"
"LUIS GARCIA NAVARRO","20.598393500","-103.230892600"
"ESTEFANIA CASTAÑEDA","20.637296400","-103.277185100"
"BELISARIO DOMINGUEZ","20.629136200","-103.279172600"
"JOSE GONZALEZ TORRES","20.661086600","-103.248885500"
"JEAN PIAGET","20.660685500","-103.248809400"
"MELCHOR OCAMPO","20.616511900","-103.241754900"
"JOSEFA ORTIZ DE DOMINGUEZ","20.629437600","-103.279744000"
"EMILIANO ZAPATA","20.630348200","-103.239554900"
"FRANCISCO MARQUEZ","20.684831000","-103.256228000"
"MANUEL MARTINEZ VALADEZ","20.566731900","-103.190887600"
"NIÑO ARTILLERO","20.623109900","-103.241438000"
"LEONA VICARIO","20.625935900","-103.230329100"
"JAIME NUNO","20.679330500","-103.243007900"
"FRANCISCO J MUJICA","20.625552500","-103.275043000"
"ADOLFO LOPEZ MATEOS","20.638735800","-103.270381800"
"GREGORIO TORRES QUINTERO","20.652696900","-103.266932900"
"CAM AZTLAN","20.615653200","-103.279832300"
"JOSE VASCONCELOS","20.630727300","-103.269885700"
"1 DE MAYO","20.645191400","-103.265358100"
"CAM NIÑOS HEROES","20.631673300","-103.284488800"
"AGUSTIN RIVERA Y SANROMAN","20.638309000","-103.248762900"
"JOSE VASCONCELOS","20.646296400","-103.261796600"
"CUAUHTEMOC","20.629625600","-103.283236300"
"MIGUEL HIDALGO Y COSTILLA","20.620574400","-103.264937200"
"CUAUHTEMOC","20.630913400","-103.263314400"
"LUZ MARIA SERRADEL","20.629724000","-103.258885400"
"NETZAHUALCOYOTL","20.621203000","-103.250917100"
"PABLO NERUDA","20.616069600","-103.259955700"
"CIHUALPILLI","20.625346900","-103.279824500"
"JOSE PEREZ CONTRERAS","20.689323100","-103.268034100"
"AGUSTIN YAÑEZ","20.694281200","-103.265216500"
"XOCHITL","20.693851200","-103.265265700"
"RAMON CORONA","20.694843600","-103.265540900"
"JOSE CLEMENTE OROZCO","20.670104000","-103.239522800"
"MANUEL LOPEZ COTILLA","20.678263000","-103.262474000"
"ENRIQUE DIAZ DE LEON","20.680703000","-103.260171000"
"FELIPE CARRILLO PUERTO","20.614240200","-103.276278300"
"JOSE MA MORELOS Y PAVON","20.634011600","-103.269128200"
"AURELIO ORTEGA","20.553303100","-103.183317400"
"LIBERTAD","20.656297900","-103.231115900"
"VASCO DE QUIROGA","20.649574000","-103.218767000"
"MIGUEL HIDALGO Y COSTILLA","20.652182000","-103.218110000"
"ESCUELA SECUNDARIA TECNICA 122","20.657787000","-103.230793100"
"XOCHICALLI","20.649143000","-103.226579100"
"JOSE CLEMENTE OROZCO","20.669379100","-103.216178000"
"BENITO JUAREZ","20.572382100","-103.151437500"
"SIMON BOLIVAR","20.630092400","-103.241782700"
"FORTINO JAIME IBARRA","20.558610000","-103.196870000"
"RITA PEREZ DE MORENO","20.569616600","-103.155788100"
"TENAMAXTLIC","20.556733600","-103.162431600"
"J JESUS GONZALEZ GALLO","20.569222100","-103.209777800"
"RICARDO FLORES MAGON","20.566583300","-103.220777800"
"GABRIELA MISTRAL","20.570250100","-103.212639000"
"ROBERTO CUELLAR GARCIA","20.566879900","-103.221107900"
"CUAUHTEMOC","20.567277800","-103.184111100"
"MELCHOR OCAMPO","20.566194500","-103.187222300"
"FRANCISCO VILLA","20.553136100","-103.183449400"
"TIERRA Y LIBERTAD","20.656264100","-103.231705900"
"PLAN DE IGUALA","20.615861100","-103.220249900"
"ESCUELA SECUNDARIA TECNICA 34","20.565530000","-103.156100000"
"NIÑOS HEROES","20.583333600","-103.238670600"
"DIEGO RIVERA","20.604009900","-103.231708000"
"RAFAEL RAMIREZ","20.602153900","-103.228709000"
"CUAUHTEMOC","20.631364600","-103.229902700"
"RAUL ANGUIANO","20.563507100","-103.189527000"
"SALVADOR AZUELA RIVERA","20.581487300","-103.230186500"
"MARIA IZQUIERDO","20.586418200","-103.225739700"
"EPIGMENIO GONZALEZ","20.665184000","-103.207965000"
"PITALOC","20.648886800","-103.242621700"
"BLAS GALINDO DIMAS","20.561983500","-103.187785300"
"JOSE MARIA ARREOLA","20.589972200","-103.239368900"
"JESUS REYES FERREIRA","20.687770200","-103.262781500"
"JOSE VASCONCELOS","20.647823000","-103.231407000"
"ELIAS GONZALEZ CHAVEZ","20.609944400","-103.155222200"
"JOSE GONZALEZ TORRES","20.627874000","-103.198948000"
"JOSE VASCONCELOS","20.627547900","-103.199119100"
"ROSENDO HERNANDEZ BARRON","20.604833400","-103.172694500"
"NICOLAS BAEZA                                                              N","20.571257300","-103.189246200"
"PEDRO MORENO","20.688625400","-103.247523700"
"MANUEL DE JESUS CLOUTHIER DEL RINCON","20.662444500","-103.240138900"
"ADOL GUZMAN MENDEZ","20.661944500","-103.236555600"
"JOSE ANGEL CONCHELLO DAVILA","20.637638900","-103.218611100"
"IGNACIO ALLENDE","20.689458700","-103.246290000"
"JOSE GONZALEZ TORRES","20.636805600","-103.235166700"
"ANTONIO YAÑEZ JAUREGUI","20.637166700","-103.220055500"
"GONZALO CHAPELA Y BLANCO","20.682861100","-103.217583300"
"JOSE PABLO CALVILLO","20.683436100","-103.219975200"
"BERNARDO GONZALEZ GOMEZ","20.637111100","-103.235111100"
"IGNACIO LOPEZ RAYON","20.606444400","-103.173916700"
"CARLOS OROZCO ROMERO","20.603230700","-103.171062600"
"CARLOS GONZALEZ PEÑA","20.664431000","-103.208260000"
"CARLOS ENRIQUE CASTILLO PERAZA","20.645008000","-103.212444000"
"ADOLFO CHRISTLIEB IBARROLA","20.665022900","-103.207515000"
"MIGUEL HIDALGO Y COSTILLA","20.565897300","-103.210974300"
"FRAY SERVANDO TERESA DE MIER","20.562096000","-103.190175600"
"CARLOS ENRIQUE CASTILLO PERAZA","20.690451000","-103.234547000"
"MANUEL GOMEZ MORIN","20.690511000","-103.234511000"
"JOSE DE JESUS CASTILLO CASTILLO","20.637111100","-103.235111100"
"JUANA DE ASBAJE","20.636881100","-103.219008500"
"J MARIA CONCEPCION BECERRA VILLARRUEL","20.613121600","-103.160537900"
"GUILLERMO CHAVEZ VEGA","20.565574600","-103.210863300"
"GENARO CODINA","20.613197400","-103.271504400"
"OCTAVIO PAZ LOZANO","20.645686000","-103.232244000"
"JUAN SORIANO","20.612571700","-103.160216000"
"GONZALO CHAPELA Y BLANCO","20.684230000","-103.216500000"
"COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE JALISCO PLANTEL TONALA EL PANORAMICO","20.637573300","-103.231820400"
"SALVADOR MATEOS SEZATE","20.580409200","-103.221401300"
"SANTIAGO GENOVES","20.580714300","-103.221649400"
"LEONA VICARIO","20.649540000","-103.219337000"
"MARCO AURELIO CARBALLO LOPEZ","20.611598700","-103.209466800"
"RODOLFO NERI VELA","20.614425500","-103.201473800"
"CECYTEJ PLANTEL TONALA EL PANORAMICO (EXTENSION TOLOLOTLAN)","20.554048000","-103.164068000"
"JORGE GONZALEZ CAMARENA","20.556924800","-103.181913700"
"FELIPE ANGELES","20.612887000","-103.204537000"
"ROSAURA ZAPATA","20.630341","-103.076301"
"AURELIO ACEVES","20.625648800","-103.070083000"
"JAIME NUNO","20.630631100","-103.061103000"
"JOSE GUADALUPE MATA LOPEZ","20.615649000","-103.066307100"
"PRIMITIVO TOLENTINO M","20.620496","-103.058961"
"RAMON GARCIA RUIZ","20.624908900","-103.058818700"
"MARIA DOLORES PACHECO ANDRADE","20.609179900","-103.085522800"
"RICARDO FLORES MAGON","20.615729","-103.068802"
"JUAN TERRIQUEZ","20.638710100","-103.069520000"
"20 DE NOVIEMBRE","20.625453300","-103.074661900"
"MELCHOR OCAMPO","20.619676","-103.072421"
"JUAN TERRIQUEZ","20.626002400","-103.074094800"
"VENUSTIANO CARRANZA","20.701000100","-103.033527800"
"IDOLINA GAONA RUIZ","20.696888800","-103.182666700"
"JOSE MA MORELOS Y PAVON","20.577391900","-103.124422300"
"ANA MARIA GUTIERREZ MALDONADO","20.578159400","-103.122018500"
"IGNACIO ALLENDE","20.710416600","-103.148583300"
"FRAY PEDRO DE GANTE","20.708416700","-103.149694500"
"BENITO JUAREZ","20.561666800","-103.117694300"
"ALVARO GALVEZ Y FUENTES","20.541666700","-103.058000000"
"RAMON CORONA","20.645722100","-102.967083500"
"EMILIANO ZAPATA","20.526107100","-103.083084500"
"JOSE MA MORELOS Y PAVON","20.530857800","-103.088360400"
"MEXICO","20.553194600","-102.924638800"
"MIGUEL HIDALGO Y COSTILLA","20.555527800","-102.924749900"
"JUAN DE LA BARRERA","20.618916700","-103.045305400"
"VASCO DE QUIROGA","20.583527700","-103.137638800"
"JALISCO","20.575805600","-103.112000100"
"IGNACIO ZARAGOZA","20.539916600","-103.027222200"
"PLAN DE AYALA","20.605277800","-103.072861100"
"EMILIANO ZAPATA","20.553500000","-103.101000000"
"JOSE MARIA PINO SUAREZ","20.540750100","-103.055222400"
"INDEPENDENCIA DE MEXICO","20.622361000","-103.019750000"
"QUETZALCOATL","20.710916700","-103.003583200"
"ANTONIO CASTRO LEAL","20.637385300","-103.046199600"
"BENITO JUAREZ","20.603583300","-102.982777600"
"FEDERICO FROEBEL","20.624972300","-103.048333300"
"LEOPOLDO HERNANDEZ PARTIDA","20.707472300","-103.046166800"
"CONSTITUCION","20.593027700","-102.883083400"
"5 DE MAYO","20.619638900","-103.046333200"
"CARMEN SERDAN","20.581249900","-102.969916700"
"ALBERTO TERAN","20.688888800","-102.992416700"
"INDEPENDENCIA","20.620916700","-103.016416600"
"IGNACIO RAMIREZ","20.731389000","-103.075972300"
"HIMNO NACIONAL","20.588833400","-103.001750000"
"FRANCISCO VILLA","20.690583500","-102.973277600"
"FRANCISCO JAVIER MINA","20.513055600","-103.070277800"
"FRANCISCO I MADERO","20.674611200","-103.148194300"
"EMILIANO ZAPATA","20.509055500","-103.085083400"
"13 DE SEPTIEMBRE","20.702722200","-103.069194300"
"16 DE SEPTIEMBRE","20.678333400","-103.088305600"
"VENUSTIANO CARRANZA","20.565833300","-102.882222200"
"VALENTIN GOMEZ FARIAS","20.720444500","-103.064194500"
"RAFAEL RAMIREZ","20.527916700","-102.938805500"
"RAMON CORONA","20.561166600","-103.068305600"
"15 DE MAYO","20.536388900","-103.062777800"
"PLAN DE SAN LUIS","20.723805500","-103.146055500"
"PLAN DE GUADALUPE","20.584972100","-103.137888800"
"NARCISO MENDOZA","20.6282221","-102.9395833"
"MIGUEL HIDALGO Y COSTILLA","20.549569600","-103.097031600"
"MIGUEL HIDALGO Y COSTILLA","20.703000000","-103.031750000"
"EMILIANO ZAPATA","20.649611200","-102.910583400"
"JUSTO SIERRA","20.635222100","-103.048055500"
"CUAUHTEMOC","20.605638800","-102.981027900"
"FRANCISCO CRUZ MARTINEZ","20.720250000","-103.089027700"
"JOSE MA MERCADO","20.651944400","-103.051388700"
"MANUEL LOPEZ COTILLA","20.581083400","-103.111750100"
"ANDRES QUINTANA ROO","20.650666600","-102.967472100"
"JOSE MARIA MORELOS Y PAVON","20.699138800","-103.034472300"
"ISIDRO CASTILLO PEREZ","20.579007200","-103.118879500"
"BENITO JUAREZ","20.686250000","-102.995333500"
"MIGUEL HIDALGO Y COSTILLA","20.734555500","-103.075777600"
"COLEGIO DE BACHILLERES 14","20.585990200","-103.106927500"
"ANGEL EFREN DEL CAMPO VALLE","20.603089000","-103.074771000"
"JOSE ADEM CHAIN","20.543639000","-103.094000000"
"GUSTAVO DIAZ ORDAZ","21.531110900","-102.236805100"
"COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE JALISCO PLANTEL ENCARNACION DE DIAZ","21.530193100","-102.246501100"
"RAMON CORONA","21.524612800","-102.237112800"
"HEROES DE CHAPULTEPEC","21.522474000","-102.228848000"
"MARIA ENRIQUETA PEREYRA","21.531423900","-102.234860000"
"JEAN PIAGET","21.516734300","-102.224633500"
"BENITO JUAREZ","21.516535700","-102.243088200"
"AMANDO J DE ALBA","21.520256100","-102.237690000"
"NICOLAS BRAVO","21.525036100","-102.234119900"
"JOSE MARIA MORELOS Y PAVON","21.525843000","-102.243242700"
"IGNACIO ALLENDE","21.513601900","-102.240890100"
"HEROES MEXICANOS","21.674491200","-102.116928700"
"PLAN DE AYALA","21.511416600","-102.075361000"
"NIÑOS HEROES","21.483694600","-102.119055400"
"JOSE MA MORELOS Y PAVON","21.421916600","-102.248444500"
"ESTEFANIA CASTAÑEDA","21.718638800","-102.109972200"
"CAM ENCARNACION DE DIAZ","21.517460400","-102.236670300"
"GABRIELA MISTRAL","21.521700700","-102.239652300"
"SOR JUANA INES DE LA CRUZ","21.602166700","-102.258055500"
"NARCISO BASSOLS","21.441111000","-102.161333400"
"MIGUEL HIDALGO Y COSTILLA","21.414916600","-102.256888800"
"TOMAS ESCOBEDO","21.412027800","-102.257194400"
"RAFAEL RAMIREZ","21.417055400","-102.255888800"
"AMADO NERVO","21.680916700","-102.022639000"
"RAMON LOPEZ VELARDE","21.541944400","-102.136388900"
"PEDRO MORENO","21.390416700","-102.282861100"
"JOSEFA ORTIZ DE DOMINGUEZ","21.420781100","-102.248853200"
"JOSE VASCONCELOS","21.441499900","-102.161750000"
"MANUEL M PONCE","21.440194500","-102.340138800"
"FRANCISCO GONZALEZ BOCANEGRA","21.637944600","-102.279583400"
"EMILIANO ZAPATA","21.445000000","-102.247222200"
"LEANDRO VALLE","21.650527800","-102.017833200"
"LAZARO CARDENAS DEL RIO","21.640888900","-102.272249900"
"NIÑO ARTILLERO","21.537666700","-102.028999900"
"EMILIANO ZAPATA","21.504389000","-102.349000100"
"LA CORREGIDORA","21.639166500","-102.259861200"
"NIÑOS HEROES","21.441361100","-102.350500000"
"VALENTIN GOMEZ FARIAS","21.483944600","-102.117888700"
"JOSE MA MORELOS Y PAVON","21.507083300","-102.358916700"
"GUADALUPE VICTORIA","21.601999900","-102.197472200"
"JOSEFA ORTIZ DE DOMINGUEZ","21.576719200","-102.143500300"
"IGNACIO ZARAGOZA","21.440944500","-102.316638800"
"BENITO JUAREZ","21.389166700","-102.156388900"
"MIGUEL HIDALGO Y COSTILLA","21.600833200","-102.370305600"
"JUAN ESCUTIA","21.701111100","-101.992500000"
"EMILIANO ZAPATA","21.624194500","-102.348694300"
"RICARDO FLORES MAGON","21.543027800","-102.171194400"
"5 DE FEBRERO","21.634305700","-102.006055700"
"INSURGENTES","21.573865200","-102.137426000"
"RITA PEREZ DE MORENO","21.508694500","-102.070777800"
"IGNACIO MANUEL ALTAMIRANO","21.603722200","-102.254583200"
"EMILIANO ZAPATA","21.442278000","-102.352111100"
"LUIS DONALDO COLOSIO","21.551833300","-102.024277900"
"FRANCISCO I MADERO","21.638083300","-102.256000000"
"NIÑOS HEROES DE 1847","21.388861000","-102.283750000"
"JOSE ROSAS MORENO","21.719249900","-102.109555500"
"JOSE ROSAS MORENO","21.652472100","-102.019250000"
"SARA GARCIA IGLESIAS","21.535466800","-102.242721800"
"FRANCISCO PRIMO DE VERDAD","21.683570000","-102.017970000"
"ESCUELA SECUNDARIA TECNICA 156","21.363081000","-101.919619900"
"ESCUELA SECUNDARIA TECNICA 2","21.355964900","-101.939262900"
"YOLOXOCHITL","21.370565100","-101.932215000"
"JOSE ROSAS MORENO","21.359583900","-101.939424900"
"LAZARO CARDENAS DEL RIO","21.363695900","-101.939586000"
"FEDERICO FROEBEL","21.365127500","-101.931861100"
"MANUEL DE JESUS CLOUTHIER DEL RINCON","21.321089900","-101.972740100"
"CARLOS GONZALEZ PEÑA","21.353448900","-101.928347900"
"APOLONIO MORENO","21.351400900","-101.939462900"
"CARLOS GONZALEZ PEÑA","21.358938900","-101.927464300"
"BASILIO VADILLO","21.359083400","-101.899333300"
"FRANCISCO GABILONDO SOLER","21.332260000","-101.961150100"
"ESCUELA SECUNDARIA TECNICA 127","21.366546100","-101.929481300"
"FRANCISCO GONZALEZ LEON","21.353999100","-101.931053800"
"CUAUHTEMOC","21.356539800","-101.947824200"
"EUTIQUIA MEDINA PADILLA","21.348194400","-101.936277800"
"VICENTE GUERRERO","21.364927600","-101.894724400"
"JOSE MA MORELOS Y PAVON","21.347638000","-101.935438900"
"MIGUEL LEANDRO GUERRA","21.353733900","-101.930676000"
"CONALEP LAGOS DE MORENO","21.320070000","-101.926500000"
"MARIANO AZUELA","21.360232°","-101.932364°"
"JOSE ROSAS MORENO","21.347439100","-101.941271000"
"AGUSTIN RIVERA","21.342712100","-101.947718900"
"MARIANO AZUELA","21.360273900","-101.932301100"
"JOSEFA ORTIZ DE DOMINGUEZ","21.357913100","-101.944133300"
"AGUSTIN RIVERA","21.373346900","-101.927934900"
"RAFAEL RAMIREZ","21.331540000","-101.961350100"
"JUVENTINO ROSAS","21.357120900","-101.954719100"
"SALVADOR AZUELA RIVERA","21.347485000","-101.929916500"
"JAIME TORRES BODET","21.348467900","-101.945953900"
"CENDI 5 GABRIELA MISTRAL","21.363690900","-101.940069000"
"JOSE ROSAS MORENO","21.367288100","-101.908729900"
"JAIME TORRES BODET","21.357970000","-101.879040000"
"FRANCISCO JAVIER MINA","21.364746000","-101.896516000"
"JOSE MA MORELOS Y PAVON","21.363046000","-101.929147100"
"EMILIANO ZAPATA","21.847361300","-101.967888900"
"VALENTIN GOMEZ FARIAS","22.612736","-103.922298"
"JUAN ESCUTIA","21.372149°","-101.865322°"
